Curricular units 1st sem (credited),Debtor,Curricular units 1st sem (grade),Curricular units 2nd sem (without evaluations),Target,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Mother's occupation,Previous qualification,International,Marital status,Father's occupation,Curricular units 1st sem (without evaluations),Age at enrollment,Curricular units 2nd sem (enrolled),Nacionality,Daytime/evening attendance,Tuition fees up to date,Application mode,Curricular units 2nd sem (approved),Mother's qualification,Father's qualification,Curricular units 2nd sem (credited),Curricular units 2nd sem (evaluations),Curricular units 1st sem (evaluations),Curricular units 2nd sem (grade)
0,0,12.0,0,Graduate,6,6,4,1,0,1,5,0,21,6,1,1,1,14,5,3,3,0,12,10,12.8
0,1,16.428571428571427,0,Dropout,6,6,6,1,0,1,6,0,30,6,1,1,1,12,6,1,1,0,7,7,16.666666666666668
0,0,13.336000000000002,0,Graduate,7,5,10,1,0,1,10,0,21,8,1,1,1,1,7,23,28,0,9,9,13.207142857142856
0,0,0.0,6,Enrolled,7,0,10,1,0,2,10,0,26,8,1,1,1,12,0,13,28,0,8,7,0.0
2,0,14.666666666666666,0,Graduate,7,7,10,1,1,1,5,0,21,6,14,1,1,6,6,1,1,1,8,9,14.0
0,0,14.115714285714288,0,Graduate,8,7,4,1,0,1,5,0,18,8,1,1,1,1,7,1,1,0,8,8,14.115714285714288
0,0,14.857142857142858,0,Graduate,6,6,2,1,0,1,5,0,19,6,1,1,1,1,6,3,1,0,10,7,13.11111111111111
0,0,13.833333333333334,0,Graduate,6,6,10,1,0,1,9,0,18,6,1,1,1,1,6,1,28,0,10,7,13.714285714285714
0,0,11.0,0,Enrolled,5,3,3,1,0,1,3,0,19,5,1,1,1,8,4,2,3,0,9,10,11.75
0,0,11.75,0,Enrolled,6,4,3,1,0,1,6,0,21,6,1,1,1,14,3,3,3,0,12,11,13.666666666666666
0,0,10.0,0,Dropout,5,2,10,1,0,1,4,0,18,5,1,1,1,8,2,13,1,0,14,15,12.0
0,0,12.415,0,Graduate,8,6,8,1,0,1,8,0,24,8,1,1,1,12,6,22,27,0,15,15,12.415
0,0,11.0,0,Enrolled,5,1,3,1,0,1,3,0,21,5,1,1,1,1,2,4,5,0,9,12,10.5
1,0,14.428571428571429,0,Graduate,6,5,10,14,0,1,10,0,23,6,1,1,1,15,6,13,14,1,7,14,13.428571428571429
0,0,14.312857142857142,0,Graduate,8,7,6,1,0,1,8,0,18,8,1,1,1,8,7,23,14,0,8,8,14.312857142857142
0,0,15.428571428571429,0,Enrolled,6,6,3,1,0,1,10,0,26,6,1,1,0,12,5,4,1,0,7,8,14.5
0,0,12.0,0,Graduate,5,4,6,1,0,1,9,1,20,5,1,1,1,1,5,23,28,0,6,9,13.4
0,0,13.833333333333334,0,Graduate,6,6,6,1,0,1,6,0,18,6,1,1,1,1,6,4,1,0,7,7,13.714285714285714
0,0,12.166666666666666,0,Graduate,6,6,4,1,0,1,11,0,20,6,1,1,1,1,6,2,10,0,7,6,12.142857142857142
0,0,14.014285714285714,0,Enrolled,8,7,5,1,0,1,5,0,20,8,1,1,1,1,7,13,14,0,8,8,14.014285714285714
0,0,10.333333333333334,0,Enrolled,6,2,5,1,0,1,11,3,18,6,1,1,1,8,3,1,14,0,13,15,13.333333333333334
0,0,13.2,0,Graduate,6,5,10,1,0,1,11,0,22,6,1,1,1,1,5,1,10,0,7,7,13.6
0,1,15.4,0,Graduate,7,6,10,1,0,1,10,0,20,7,1,1,1,1,6,22,27,0,7,7,15.4
0,0,13.385714285714286,0,Graduate,7,7,10,1,0,1,10,0,19,8,1,1,1,8,8,1,27,0,8,7,15.925
0,1,10.857142857142858,0,Dropout,6,6,3,1,0,1,5,0,18,6,1,1,1,1,4,3,1,0,10,13,11.0
0,0,11.333333333333334,0,Graduate,5,5,7,1,0,1,7,0,18,5,1,1,1,8,5,23,27,0,8,11,12.0
0,0,14.5,0,Graduate,5,4,10,1,0,1,10,0,19,5,1,1,1,1,5,22,1,0,5,7,13.6
0,0,14.166666666666666,0,Graduate,6,6,10,1,0,1,10,0,19,6,1,1,1,1,6,13,28,0,8,6,12.375
0,0,12.833333333333334,0,Graduate,6,6,1,1,0,1,1,0,24,6,1,0,1,8,6,19,24,0,8,7,12.0
0,0,13.333333333333334,0,Graduate,6,6,5,1,0,1,5,0,21,6,1,1,1,1,6,22,27,0,6,7,14.5
0,0,13.666666666666666,0,Graduate,6,6,4,1,0,1,4,0,20,6,1,1,1,1,6,1,1,0,7,7,14.571428571428571
0,1,10.833333333333334,0,Dropout,6,6,5,1,0,1,8,0,28,6,1,1,0,12,5,13,14,0,7,6,11.0
0,0,13.428571428571429,0,Graduate,6,6,10,1,0,1,9,0,21,6,1,1,1,1,6,22,14,0,8,7,13.142857142857142
0,1,12.401428571428571,0,Enrolled,7,7,29,1,0,1,35,0,20,8,1,1,1,1,6,22,28,0,10,7,11.808333333333332
0,0,0.0,0,Dropout,6,0,3,1,0,1,7,0,36,6,1,1,0,13,0,3,2,0,10,8,0.0
0,0,0.0,0,Dropout,4,0,10,1,0,2,10,0,42,5,1,0,0,12,0,22,27,0,0,4,0.0
0,0,11.5,1,Dropout,5,4,10,1,0,2,8,0,47,5,1,0,1,12,5,22,27,0,6,9,11.6
0,0,0.0,0,Dropout,5,0,5,1,0,1,8,0,25,5,1,1,0,12,0,1,28,0,5,8,0.0
0,0,14.142857142857142,0,Graduate,6,6,4,9,0,1,6,0,25,6,1,1,1,12,6,1,27,0,6,8,13.5
0,0,0.0,0,Dropout,6,0,7,12,0,2,9,0,48,5,1,0,1,12,0,13,27,0,6,6,0.0
5,0,13.8,0,Graduate,10,10,10,1,0,1,8,0,32,10,1,0,1,14,10,23,28,5,10,12,12.8
10,0,13.6,0,Dropout,10,10,10,15,0,1,8,0,38,10,1,0,1,4,5,23,28,5,10,10,13.6
11,0,11.733333333333333,0,Graduate,16,15,6,15,0,1,6,0,37,11,1,1,1,4,9,22,27,6,17,23,11.88888888888889
0,0,10.0,0,Dropout,5,1,10,1,0,1,10,0,26,5,1,1,0,12,1,22,27,0,9,8,10.0
0,0,0.0,0,Dropout,6,0,3,14,0,1,3,0,23,6,1,1,1,15,0,3,5,0,6,19,0.0
0,0,0.0,0,Enrolled,6,0,4,14,0,1,6,0,23,6,1,1,1,15,0,23,14,0,8,6,0.0
0,0,10.8,0,Enrolled,6,4,10,14,0,1,7,0,20,6,1,1,1,15,4,2,3,0,13,12,12.0
2,0,13.046666666666669,0,Dropout,7,6,4,4,0,1,8,0,26,8,1,1,1,12,7,3,28,2,10,8,13.30625
5,0,11.0,0,Enrolled,9,8,10,1,0,1,6,0,45,7,1,0,1,14,6,22,27,3,10,13,10.833333333333334
0,0,12.333333333333334,0,Enrolled,6,3,6,12,0,1,6,0,26,6,1,0,1,12,3,22,27,0,14,10,11.666666666666666
8,0,11.8,0,Graduate,11,10,12,3,0,1,12,0,26,7,1,0,1,14,7,7,7,3,7,16,13.285714285714286
0,0,11.0,0,Enrolled,5,3,10,1,0,1,10,0,25,5,1,0,1,12,3,22,27,0,8,8,11.25
0,0,13.11,0,Graduate,8,8,5,1,0,1,5,0,18,8,1,1,1,7,8,1,1,0,8,8,13.11
0,0,14.414285714285716,0,Graduate,8,7,8,3,0,1,8,0,27,8,1,1,1,4,7,22,27,0,8,8,14.414285714285716
0,0,0.0,0,Dropout,5,0,6,1,0,6,12,0,24,5,1,0,0,8,0,13,1,0,10,5,0.0
0,0,12.333333333333334,0,Graduate,5,5,7,1,0,1,11,0,20,5,1,1,1,8,5,23,14,0,7,8,12.2
0,0,0.0,0,Dropout,7,0,10,1,0,1,9,0,18,7,1,1,1,1,1,1,14,0,8,9,10.0
0,0,14.1,0,Graduate,7,7,8,1,0,1,8,0,18,8,1,1,1,8,8,13,28,0,8,9,13.3125
0,0,13.045,0,Graduate,8,8,10,1,0,1,10,0,18,8,1,1,1,1,8,22,27,0,8,8,13.045
0,0,12.858,3,Enrolled,8,5,4,1,0,1,9,3,19,8,1,1,1,1,5,13,27,0,10,10,12.858
0,0,14.2525,0,Graduate,8,8,5,1,0,1,5,0,19,8,1,1,1,13,8,1,1,0,8,8,14.2525
0,0,14.06,0,Enrolled,7,5,6,1,0,1,11,0,19,7,1,1,1,1,7,10,1,0,9,9,11.242857142857142
0,0,15.075714285714286,0,Graduate,8,7,10,1,0,1,6,0,18,8,1,1,1,1,7,23,27,0,8,8,15.075714285714286
0,0,0.0,0,Enrolled,0,0,10,1,0,1,10,0,18,0,1,1,1,8,0,13,27,0,0,0,0.0
0,0,13.75,0,Enrolled,5,4,6,1,0,1,6,0,19,6,1,1,1,14,5,3,3,0,9,5,12.6
10,0,13.15,0,Graduate,17,17,5,3,0,1,10,2,23,12,1,1,1,4,12,1,27,8,22,28,13.214285714285714
0,0,12.333333333333334,0,Graduate,6,5,5,1,0,1,8,0,21,6,1,1,1,1,5,13,14,0,7,9,11.8
0,0,13.778571428571428,0,Graduate,7,7,6,1,0,1,8,0,18,8,1,1,1,1,8,23,28,0,10,8,13.122222222222222
0,1,10.333333333333334,0,Dropout,6,3,10,1,0,1,10,0,20,6,1,1,0,1,1,19,27,0,14,12,11.0
0,0,11.333333333333334,0,Enrolled,6,3,6,1,0,1,6,0,23,6,1,1,1,14,2,13,27,0,7,11,11.0
0,0,13.2,0,Enrolled,6,5,10,1,0,1,8,0,20,6,1,1,1,1,6,22,27,0,6,7,12.666666666666666
1,0,13.571428571428571,0,Graduate,6,6,6,1,0,1,8,1,18,6,1,1,1,1,6,22,27,0,11,8,12.375
8,0,12.75,0,Graduate,11,11,10,1,0,1,8,0,29,7,1,0,1,1,7,22,27,3,7,14,13.428571428571429
0,0,13.0,0,Dropout,6,3,6,7,0,1,5,0,28,6,1,1,1,12,1,23,1,0,15,11,12.0
0,0,11.333333333333334,0,Enrolled,5,3,8,1,0,1,8,0,19,5,1,1,1,1,4,22,27,0,7,7,11.0
0,1,0.0,0,Dropout,6,0,8,1,0,1,8,0,24,6,1,1,0,12,0,13,14,0,9,12,0.0
0,1,0.0,0,Dropout,0,0,10,1,0,1,8,0,33,0,1,1,1,12,0,22,27,0,0,0,0.0
0,0,12.5,0,Dropout,5,2,6,1,0,1,8,0,19,5,1,1,0,8,1,13,27,0,13,7,11.0
0,0,14.857142857142858,0,Graduate,6,6,10,1,0,1,4,0,19,6,1,1,1,1,6,23,14,0,8,7,14.142857142857142
3,0,12.0,0,Graduate,9,8,8,1,0,4,8,0,37,7,1,0,1,12,7,22,27,2,8,13,11.571428571428571
0,1,0.0,0,Graduate,0,0,10,1,0,1,9,0,18,0,1,1,0,1,0,23,27,0,0,0,0.0
0,0,0.0,0,Enrolled,5,0,10,1,0,4,10,0,29,5,1,0,1,12,0,22,27,0,5,5,0.0
0,0,12.828571428571427,0,Graduate,7,7,10,13,0,2,4,0,37,8,1,1,1,12,8,22,27,0,8,8,12.6875
0,0,0.0,0,Dropout,7,0,10,1,0,1,10,0,36,8,1,1,1,12,0,22,27,0,0,0,0.0
0,0,13.333333333333334,0,Graduate,6,6,8,1,0,1,8,0,19,6,1,1,1,1,5,1,28,0,8,6,14.0
6,0,13.072857142857144,6,Graduate,14,14,10,1,0,1,4,6,33,14,1,1,1,13,14,13,1,6,20,20,13.072857142857144
2,0,12.0,0,Dropout,7,5,6,1,0,1,8,0,34,7,1,1,0,13,3,1,1,2,7,13,11.0
0,0,15.5,0,Graduate,6,6,4,1,0,1,9,0,18,6,1,1,1,1,6,3,14,0,6,6,16.0
0,0,0.0,0,Dropout,6,0,3,14,0,1,5,0,20,6,1,1,1,15,0,3,1,0,6,6,0.0
0,0,14.714285714285714,0,Graduate,6,6,5,1,0,1,8,0,19,6,1,1,1,1,6,13,27,0,6,7,15.166666666666666
0,0,16.714285714285715,0,Graduate,6,6,10,1,0,1,2,0,20,6,1,1,1,1,6,13,14,0,6,7,15.333333333333334
0,0,10.857142857142858,0,Graduate,6,6,10,1,0,1,10,0,19,6,1,1,1,1,6,13,14,0,7,9,11.666666666666666
0,0,11.658333333333331,0,Graduate,7,6,10,1,0,1,10,0,19,8,1,1,1,1,6,13,14,0,11,8,12.416666666666666
0,0,11.6,0,Graduate,6,5,10,1,1,1,8,0,22,6,10,1,1,9,6,22,14,0,7,8,12.0
0,0,14.625,0,Enrolled,6,6,6,1,0,1,8,0,18,6,1,1,1,1,6,10,10,0,9,8,14.142857142857142
0,0,12.166666666666666,0,Graduate,6,6,10,1,0,1,10,0,18,6,1,1,1,1,6,1,28,0,8,6,12.666666666666666
0,0,13.375,0,Enrolled,7,4,17,1,0,1,40,0,19,7,1,1,1,1,6,1,14,0,8,12,12.116666666666667
0,0,12.5,0,Graduate,6,6,10,1,0,1,10,0,19,6,1,1,1,1,6,23,27,0,6,6,12.833333333333334
0,1,12.56,0,Dropout,7,5,2,1,0,1,12,0,31,7,1,1,0,12,5,13,1,0,8,8,12.56
0,0,13.19,0,Graduate,7,7,5,1,0,1,4,0,18,8,1,1,1,8,8,1,1,0,8,7,14.23125
0,1,11.0,0,Graduate,6,3,10,1,0,1,10,0,19,6,1,1,1,1,4,1,14,0,9,11,11.25
0,0,0.0,0,Graduate,0,0,3,1,0,1,11,0,18,0,1,1,1,1,0,3,28,0,0,0,0.0
0,0,11.6,0,Graduate,6,5,10,1,0,1,6,0,19,6,1,1,1,8,6,22,28,0,10,11,11.714285714285714
0,0,14.266666666666666,0,Graduate,7,6,10,1,0,1,7,0,19,7,1,1,1,1,6,13,14,0,7,7,14.266666666666666
0,0,11.0,0,Enrolled,5,4,10,1,0,1,8,0,19,5,1,1,1,1,4,22,27,0,9,6,13.857142857142858
8,0,12.666666666666666,1,Graduate,10,9,1,3,0,2,1,0,30,7,1,0,1,4,7,22,24,3,7,11,12.428571428571429
0,0,0.0,0,Enrolled,6,0,6,1,0,1,6,0,18,6,1,1,1,14,3,13,1,0,10,6,11.0
0,0,12.771428571428572,0,Graduate,8,7,4,1,0,1,7,0,18,8,1,1,1,9,7,1,1,0,11,11,12.771428571428572
0,0,0.0,0,Dropout,5,0,3,1,0,1,4,3,21,5,1,1,1,9,0,5,3,0,5,12,0.0
3,0,15.5,0,Graduate,6,6,5,1,0,1,10,0,19,6,1,1,1,15,6,1,28,2,7,6,13.571428571428571
0,0,13.285714285714286,0,Enrolled,6,6,5,1,0,1,5,0,19,6,1,1,1,8,5,1,1,0,9,7,14.6
0,0,11.716666666666669,0,Enrolled,7,5,5,1,0,1,9,0,19,7,1,1,1,1,5,3,14,0,8,11,13.7
0,0,11.333333333333334,0,Dropout,6,6,5,1,0,1,5,0,19,6,1,1,1,8,4,13,14,0,12,8,13.75
0,0,13.333333333333334,0,Graduate,6,6,5,1,0,1,8,0,19,6,1,1,1,1,5,1,14,0,10,6,13.4
0,0,12.333333333333334,4,Graduate,5,4,10,1,0,2,7,0,39,5,1,0,1,12,2,22,27,0,14,13,10.0
0,0,12.333333333333334,0,Enrolled,6,6,3,1,0,1,3,0,18,6,1,1,1,1,6,3,4,0,6,6,12.833333333333334
0,0,0.0,0,Dropout,0,0,10,1,0,1,10,0,20,0,1,1,1,8,0,3,1,0,0,0,0.0
0,0,12.6,0,Graduate,5,5,4,1,0,1,11,0,19,5,1,1,1,8,4,13,28,0,9,8,11.6
0,0,12.6,0,Enrolled,5,5,5,1,0,1,8,0,18,5,1,1,1,8,4,1,1,0,5,5,11.0
1,1,14.333333333333334,0,Enrolled,6,6,3,1,0,2,3,0,34,6,1,1,0,12,6,3,3,0,9,10,12.833333333333334
0,0,12.0,1,Enrolled,5,3,10,1,0,1,10,0,22,5,1,1,1,1,2,22,27,0,9,8,11.0
0,0,14.857142857142858,0,Graduate,6,6,8,1,0,1,8,0,24,6,1,1,1,12,5,13,14,0,10,7,13.6
12,0,11.916666666666666,0,Graduate,15,12,8,1,0,2,11,0,34,13,1,1,1,14,11,13,27,11,13,17,13.181818181818182
0,0,0.0,0,Dropout,5,0,1,1,0,2,1,0,46,5,1,0,1,12,0,19,24,0,5,5,0.0
0,0,13.333333333333334,0,Enrolled,5,3,10,1,0,2,9,1,50,5,1,1,1,12,5,22,27,0,8,12,12.2
0,0,0.0,0,Dropout,5,0,10,1,0,1,6,0,37,5,1,0,0,12,0,22,27,0,5,5,0.0
0,0,17.0,0,Graduate,6,6,5,1,0,1,10,0,18,6,1,1,1,1,6,23,14,0,6,6,15.5
0,0,11.666666666666666,0,Enrolled,6,3,7,1,0,1,7,0,25,6,1,1,1,12,2,22,27,0,14,13,11.333333333333334
14,0,12.210526315789474,0,Graduate,19,19,10,1,0,2,7,0,46,13,1,1,1,12,13,22,27,11,13,24,11.384615384615383
1,0,13.0,0,Graduate,6,6,3,1,0,2,6,1,30,6,1,1,1,12,5,3,1,0,9,8,12.857142857142858
0,1,0.0,0,Dropout,5,0,10,1,0,4,10,0,37,5,1,0,0,1,0,22,27,0,0,0,0.0
0,0,10.5,0,Enrolled,5,2,10,1,0,2,10,0,50,5,1,0,1,12,3,22,27,0,7,9,11.0
0,0,13.571428571428571,0,Graduate,6,6,10,14,0,1,7,0,20,6,1,1,1,15,6,23,28,0,9,7,12.714285714285714
0,0,14.0,0,Dropout,3,1,13,9,0,2,13,0,39,2,1,1,1,12,0,19,24,0,4,7,0.0
0,0,0.0,0,Dropout,5,0,10,12,0,2,7,0,53,4,1,1,0,12,0,22,27,0,5,5,0.0
13,0,12.461538461538462,1,Dropout,15,13,10,1,0,2,10,1,54,13,1,1,1,13,10,22,27,10,13,20,11.1
0,0,14.4,0,Graduate,6,4,5,14,0,1,3,0,19,6,1,1,1,15,5,3,3,0,6,8,13.0
0,0,0.0,0,Dropout,6,0,5,1,0,1,5,0,20,6,1,1,0,9,0,1,1,0,0,6,0.0
0,1,14.333333333333334,0,Graduate,6,6,5,1,0,1,6,0,18,6,1,1,1,1,6,1,27,0,6,6,14.166666666666666
7,1,11.909090909090908,0,Graduate,13,11,22,16,0,1,29,0,21,11,1,1,1,17,11,1,1,5,14,21,10.727272727272728
1,0,13.714285714285714,0,Graduate,6,6,6,1,0,1,4,1,18,6,1,1,1,9,6,1,1,0,8,8,14.375
0,1,0.0,0,Dropout,7,0,10,1,0,1,11,0,19,8,1,1,1,1,0,13,14,0,0,0,0.0
0,0,13.46,0,Dropout,7,5,10,1,0,1,10,0,18,7,1,1,1,8,7,1,1,0,8,10,12.2375
0,0,15.0,0,Graduate,6,6,4,1,0,1,4,0,19,6,1,1,1,1,6,1,3,0,6,6,13.333333333333334
0,0,0.0,0,Dropout,0,0,5,1,0,1,4,0,18,0,1,1,1,1,0,1,1,0,0,0,0.0
0,0,13.4,0,Graduate,6,5,5,1,0,1,5,0,19,6,1,1,1,1,5,2,1,0,6,7,12.8
0,0,13.0,0,Enrolled,6,5,1,9,0,4,1,0,48,6,1,0,1,14,4,19,24,0,10,9,12.5
0,1,11.25,0,Graduate,6,4,10,1,0,4,10,0,34,6,1,1,1,14,4,22,27,0,8,13,13.75
0,0,12.6,0,Graduate,5,5,3,1,0,1,3,0,18,5,1,1,1,1,5,3,3,0,7,5,11.6
0,0,12.666666666666666,0,Graduate,6,6,10,1,0,2,10,0,50,6,1,0,1,12,6,22,27,0,6,8,11.833333333333334
20,1,12.333333333333334,0,Graduate,21,21,7,1,0,1,7,0,41,19,1,1,1,14,19,22,27,19,19,23,12.105263157894736
0,0,12.0,0,Dropout,6,5,6,1,0,1,6,0,22,6,1,1,1,8,5,1,1,0,11,11,11.0
0,0,16.4,0,Graduate,5,5,10,1,0,4,10,0,43,5,1,1,1,12,5,22,27,0,5,5,16.6
0,0,0.0,0,Dropout,1,0,12,12,0,2,12,1,50,6,1,0,1,12,0,3,14,0,0,1,0.0
0,0,12.75,0,Graduate,6,6,10,12,0,1,10,0,60,6,1,1,1,12,4,22,27,0,6,10,14.75
0,0,14.5,0,Enrolled,5,4,10,1,0,2,11,1,41,5,1,1,1,12,5,22,27,0,12,14,13.0
0,0,14.8,0,Graduate,5,5,10,12,0,2,10,0,47,5,1,0,1,12,5,22,27,0,5,5,14.4
12,0,10.36842105263158,0,Graduate,17,17,3,3,0,1,3,0,22,17,1,1,1,1,17,3,3,14,18,22,11.5
0,0,0.0,0,Dropout,7,0,10,1,0,2,7,0,41,8,1,1,1,12,0,22,27,0,0,0,0.0
6,0,10.666666666666666,1,Enrolled,10,6,6,1,0,2,7,0,28,10,1,0,1,14,9,23,27,5,17,15,11.333333333333334
9,0,12.692307692307692,0,Graduate,15,13,5,2,0,5,10,0,32,15,1,1,1,13,13,22,27,12,22,21,12.384615384615383
0,0,0.0,0,Dropout,5,0,12,9,0,2,12,0,50,5,1,0,1,12,0,22,24,0,0,0,0.0
14,0,11.8,1,Enrolled,15,15,10,1,0,1,11,0,53,13,1,1,1,16,12,1,27,12,13,15,11.666666666666666
0,1,0.0,0,Dropout,7,0,5,1,1,1,5,0,54,5,3,1,0,12,0,3,3,0,10,7,0.0
0,0,12.333333333333334,0,Enrolled,6,5,10,1,0,1,8,0,49,6,1,0,1,12,4,22,27,0,12,9,11.5
6,0,13.0,0,Dropout,12,11,5,1,0,2,8,0,34,13,1,1,1,13,8,22,27,4,22,18,11.875
0,0,12.5,0,Dropout,6,4,6,1,0,4,8,0,45,6,1,0,1,12,3,23,27,0,8,13,11.666666666666666
0,0,12.2,0,Graduate,6,5,10,12,0,4,8,0,47,6,1,0,1,12,4,22,27,0,10,8,11.25
5,0,11.0,0,Enrolled,10,8,6,1,0,1,6,0,22,7,1,1,1,14,5,13,14,2,16,15,11.2
0,0,10.0,0,Dropout,5,1,10,1,0,2,10,0,33,5,1,0,1,12,2,22,27,0,13,14,12.0
0,0,12.333333333333334,0,Graduate,6,6,10,1,0,2,10,0,43,6,1,0,1,12,6,22,27,0,8,7,11.5
9,0,14.307692307692308,0,Graduate,13,13,7,3,0,1,7,0,54,12,1,1,1,4,12,22,27,5,15,13,15.23076923076923
7,0,14.454545454545457,0,Graduate,11,11,6,2,0,1,8,0,39,8,1,0,1,12,8,22,27,6,8,13,13.5
0,0,11.0,0,Graduate,5,5,10,1,0,2,10,0,39,5,1,0,1,12,5,22,27,0,5,6,13.2
0,0,13.142857142857142,0,Graduate,6,6,10,1,0,1,10,0,18,6,1,1,1,1,6,13,27,0,6,8,12.833333333333334
0,0,13.75,0,Graduate,6,6,10,1,0,1,8,0,19,6,1,1,1,8,6,22,27,0,7,8,11.857142857142858
0,0,14.0,0,Graduate,6,6,10,1,0,1,7,0,18,6,1,1,1,8,5,23,14,0,9,6,13.8
5,0,13.75,0,Graduate,8,8,1,9,0,2,1,0,44,6,1,0,1,12,6,19,24,2,9,13,12.5
0,0,0.0,0,Dropout,5,0,4,1,0,1,10,0,27,5,1,0,1,12,0,3,1,0,6,5,0.0
0,0,13.166666666666666,0,Graduate,6,6,5,1,0,1,8,0,18,6,1,1,1,1,6,1,14,0,8,6,12.428571428571429
10,0,12.444444444444445,0,Dropout,12,9,1,1,0,2,1,3,45,7,1,0,1,14,6,19,24,4,8,12,12.0
0,0,12.666666666666666,0,Graduate,6,6,10,1,0,1,10,0,20,6,1,1,1,8,5,23,27,0,7,7,13.0
0,0,11.333333333333334,0,Graduate,6,6,10,1,0,2,10,0,40,6,1,0,1,1,6,22,27,0,7,7,10.5
0,0,11.25,0,Enrolled,5,4,7,1,0,1,7,0,40,5,1,0,1,12,5,22,27,0,6,9,12.0
0,0,13.6125,0,Graduate,7,7,3,1,0,1,3,0,18,8,1,1,1,14,8,3,3,0,8,8,14.575
0,0,12.414285714285716,0,Graduate,8,7,4,1,0,1,9,0,21,8,1,1,1,9,7,3,14,0,8,8,12.414285714285716
0,0,0.0,0,Graduate,0,0,4,1,0,1,4,0,20,0,1,1,1,8,0,2,1,0,0,0,0.0
8,0,11.5,0,Enrolled,12,11,10,2,0,2,9,0,36,12,1,0,1,14,12,22,27,7,22,21,11.4375
0,0,0.0,0,Dropout,5,0,5,3,0,2,5,0,27,6,1,0,1,4,0,13,14,0,0,5,0.0
0,0,11.0,0,Graduate,7,7,10,1,1,2,10,0,32,8,3,1,1,12,8,23,28,0,8,10,13.125
0,0,14.0,0,Graduate,6,6,4,1,0,1,4,0,18,6,1,1,1,8,6,1,1,0,6,6,13.5
0,0,12.0,0,Dropout,6,4,10,1,0,1,8,0,37,6,1,0,1,12,3,22,27,0,10,13,12.0
0,0,12.5,0,Graduate,6,6,3,1,0,1,4,0,19,6,1,1,1,8,6,3,1,0,7,7,12.5
0,0,11.333333333333334,0,Graduate,6,6,8,1,0,4,6,0,41,6,1,0,1,12,6,22,28,0,9,8,11.333333333333334
0,0,14.066666666666668,0,Graduate,7,6,5,1,0,2,10,0,18,7,1,1,1,1,6,1,27,0,7,7,14.066666666666668
2,0,13.555555555555555,0,Graduate,9,8,12,1,0,1,12,0,21,7,1,1,1,14,7,22,27,2,10,14,13.571428571428571
0,1,11.6,0,Dropout,6,5,4,1,0,1,10,0,23,6,1,1,0,15,4,1,14,0,11,13,12.25
0,0,0.0,0,Dropout,6,0,4,1,0,1,4,0,18,6,1,1,1,8,0,1,1,0,0,0,0.0
0,0,13.27625,0,Graduate,8,8,5,1,0,1,5,0,18,8,1,1,1,1,8,13,14,0,8,8,13.27625
0,0,0.0,0,Dropout,6,0,13,1,0,1,13,0,21,6,1,1,1,14,0,19,24,0,0,0,0.0
0,0,14.375,0,Graduate,6,6,1,1,0,1,9,0,19,6,1,1,1,1,6,14,21,0,8,8,14.75
0,0,0.0,0,Dropout,5,0,10,1,0,6,10,0,47,5,1,1,1,12,0,22,27,0,0,0,0.0
0,0,10.666666666666666,0,Enrolled,6,6,10,1,0,6,10,0,48,6,1,0,1,12,5,22,27,0,9,7,11.8
9,0,13.416666666666666,0,Graduate,13,12,10,3,0,2,10,0,39,10,1,0,1,4,10,22,27,4,10,19,14.5
0,0,12.97166666666667,0,Graduate,7,6,8,1,0,1,8,0,19,8,1,1,1,1,7,23,28,0,9,9,12.321428571428571
14,0,10.928571428571429,0,Dropout,15,14,10,2,0,1,10,0,38,14,1,0,1,14,12,22,27,12,16,16,11.833333333333334
0,1,0.0,0,Dropout,6,0,10,12,0,5,10,0,27,6,1,1,0,12,0,13,1,0,7,6,0.0
0,0,0.0,0,Graduate,0,0,5,1,0,1,8,0,18,0,1,1,1,1,0,13,14,0,0,0,0.0
0,0,13.25,0,Enrolled,6,4,5,1,0,1,6,0,34,6,1,0,1,12,0,13,27,0,6,6,0.0
0,0,11.333333333333334,0,Dropout,6,6,5,12,0,2,5,0,48,6,1,1,1,12,5,22,27,0,11,14,12.4
0,0,11.0,0,Dropout,5,1,1,1,0,1,1,0,25,5,1,1,1,12,0,19,24,0,5,6,0.0
0,0,12.757142857142856,0,Graduate,8,7,7,1,0,2,7,0,32,8,1,1,1,12,7,13,27,0,9,9,12.757142857142856
0,0,14.5,0,Graduate,6,6,10,1,0,1,8,0,18,6,1,1,1,1,6,22,27,0,6,6,14.666666666666666
3,1,13.833333333333334,0,Graduate,6,6,5,14,0,1,7,0,20,6,1,0,1,15,6,1,3,2,7,6,14.571428571428571
0,0,11.25,0,Graduate,5,4,10,1,0,1,8,0,20,5,1,1,1,1,5,13,27,0,7,8,10.4
0,0,0.0,0,Dropout,0,0,10,1,0,1,4,0,20,0,1,1,1,1,0,22,27,0,0,0,0.0
0,0,13.67,7,Enrolled,8,1,5,1,0,1,5,7,19,8,1,1,1,1,1,1,1,0,10,10,13.67
0,0,0.0,0,Dropout,5,0,12,7,0,1,12,0,39,5,1,0,1,12,2,22,24,0,5,9,12.5
0,1,13.0,8,Dropout,5,1,1,1,0,1,5,4,29,5,1,1,1,1,0,6,6,0,14,10,0.0
0,1,0.0,0,Dropout,5,0,7,1,0,1,7,0,36,5,1,0,1,12,0,22,27,0,5,5,0.0
